"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Full Body (Lower and Core)","Apr 4, 2025, 5:59 PM","Apr 4, 2025, 6:13 PM","Horrible workout. Felt insanely weak. Didn't eat anything, most probably why.","Leg Press Horizontal (Machine)",,"",1,"normal",52.5,5,,,9
"Full Body (Lower and Core)","Apr 4, 2025, 5:59 PM","Apr 4, 2025, 6:13 PM","Horrible workout. Felt insanely weak. Didn't eat anything, most probably why.","Leg Press Horizontal (Machine)",,"",2,"normal",52.5,8,,,9
"Full Body (Lower and Core)","Apr 4, 2025, 5:59 PM","Apr 4, 2025, 6:13 PM","Horrible workout. Felt insanely weak. Didn't eat anything, most probably why.","Leg Press Horizontal (Machine)",,"",3,"normal",52.5,3,,,10
"Post Dental Surgery Workout","Mar 28, 2025, 6:15 PM","Mar 28, 2025, 6:50 PM","","Stair Machine (Floors)",,"",0,"normal",,,,2107,
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Lat Pulldown (Machine)",,"",0,"normal",15,20,,,6
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Lat Pulldown (Machine)",,"",1,"normal",41.25,18,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Lat Pulldown (Machine)",,"",2,"normal",45,15,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Lat Pulldown (Machine)",,"",3,"normal",45,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Lat Pulldown (Machine)",,"",4,"normal",45,10,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Seated Row (Machine)",,"",0,"normal",30,15,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Seated Row (Machine)",,"",1,"normal",30,15,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Seated Row (Machine)",,"",2,"normal",30,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Seated Row (Machine)",,"",3,"normal",30,11,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",33.75,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",33.75,11,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",30,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",30,12,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Triceps Rope Pushdown",,"",0,"normal",16.25,15,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Triceps Rope Pushdown",,"",1,"normal",16.25,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Triceps Rope Pushdown",,"",2,"normal",16.25,7,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Triceps Rope Pushdown",,"",3,"normal",13.75,12,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Seated Bicep Curl",,"",0,"normal",8,15,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Seated Bicep Curl",,"",1,"normal",8,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Mar 13, 2025, 12:43 PM","Mar 13, 2025, 1:54 PM","","Seated Bicep Curl",,"",2,"normal",8,12,,,10
"Morning workout ☀️","Mar 9, 2025, 9:34 AM","Mar 9, 2025, 11:53 AM","","Walking",,"",0,"normal",,,11.46,8371,
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Leg Press Horizontal (Machine)",,"",0,"normal",30,15,,,8.5
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Leg Press Horizontal (Machine)",,"",1,"normal",75,9,,,9.5
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Leg Press Horizontal (Machine)",,"",2,"normal",75,8,,,9.5
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Leg Press Horizontal (Machine)",,"",3,"normal",71.25,12,,,9.5
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Leg Press Horizontal (Machine)",,"",4,"normal",71.25,8,,,10
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Leg Extension (Machine)",,"",0,"normal",56.25,15,,,9
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Leg Extension (Machine)",,"",1,"normal",56.25,12,,,9.5
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Leg Extension (Machine)",,"",2,"normal",56.25,12,,,9.5
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Bicep Curl (Dumbbell)",,"",0,"normal",8,12,,,9
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Bicep Curl (Dumbbell)",,"",1,"normal",8,15,,,9
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Bicep Curl (Dumbbell)",,"",2,"normal",8,15,,,9.5
"Full Body (Lower and Core)","Mar 7, 2025, 5:28 PM","Mar 7, 2025, 6:23 PM","Training for Kinabalu. Stair Climber hurts","Stair Machine (Steps)",,"",0,"normal",,,,903,
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Chest Press (Machine)",,"",0,"normal",30,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Chest Press (Machine)",,"",1,"normal",30,10,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",22.5,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",22.5,12,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Seated Shoulder Press (Machine)",,"",2,"normal",22.5,9,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Chest Fly (Machine)",,"",0,"normal",41.25,15,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Chest Fly (Machine)",,"",1,"normal",41.25,14,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Chest Fly (Machine)",,"",2,"normal",41.25,13,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Chest Fly (Machine)",,"",3,"normal",41.25,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Triceps Rope Pushdown",,"",0,"normal",13.75,15,,,8
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Triceps Rope Pushdown",,"",1,"normal",16.25,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Triceps Rope Pushdown",,"",2,"normal",16.25,10,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",8,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Mar 6, 2025, 12:16 PM","Mar 6, 2025, 1:01 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",8,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Lat Pulldown (Machine)",,"",0,"normal",41.25,15,,,8.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Lat Pulldown (Machine)",,"",1,"normal",41.25,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Lat Pulldown (Machine)",,"",2,"normal",41.25,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Lat Pulldown (Machine)",,"",3,"normal",41.25,11,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Seated Row (Machine)",,"",0,"normal",30,15,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Seated Row (Machine)",,"",1,"normal",30,10,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Seated Row (Machine)",,"",2,"normal",30,10,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Seated Row (Machine)",,"",3,"normal",25,12,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",33.75,10,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",30,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",30,10,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",30,11,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",8,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",8,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",8,10,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 28, 2025, 11:28 AM","Feb 28, 2025, 12:14 PM","","Bicep Curl (Dumbbell)",,"",3,"normal",8,14,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Leg Press Horizontal (Machine)",,"",0,"normal",30,20,,,6
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Leg Press Horizontal (Machine)",,"",1,"normal",71.25,15,,,9
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Leg Press Horizontal (Machine)",,"",2,"normal",75,12,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Leg Press Horizontal (Machine)",,"",3,"normal",75,8,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Leg Press Horizontal (Machine)",,"",4,"normal",75,9,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Leg Extension (Machine)",,"",0,"normal",56.25,15,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Leg Extension (Machine)",,"",1,"normal",56.25,10,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Leg Extension (Machine)",,"",2,"normal",56.25,15,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Hip Abduction (Machine)",,"",0,"normal",45,15,,,9.5
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Hip Abduction (Machine)",,"",1,"normal",48.75,12,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Hip Abduction (Machine)",,"",2,"normal",48.75,12,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Hip Adduction (Machine)",,"",0,"normal",37.5,15,,,9
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Hip Adduction (Machine)",,"",1,"normal",37.5,20,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Hip Adduction (Machine)",,"",2,"normal",41.25,15,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,10,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",10,8,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",10,5,,,10
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Seated Bicep Curl",,"",0,"normal",10,8,,,9
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Seated Bicep Curl",,"",1,"normal",10,8,,,9.5
"Full Body (Lower and Core)","Feb 20, 2025, 5:09 PM","Feb 20, 2025, 6:15 PM","","Seated Bicep Curl",,"",2,"normal",10,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Chest Press (Machine)",,"",0,"normal",30,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Chest Press (Machine)",,"",1,"normal",30,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Chest Press (Machine)",,"",2,"normal",30,9,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Chest Press (Machine)",,"",3,"normal",26.25,15,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",22.5,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",22.5,10,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Seated Shoulder Press (Machine)",,"",2,"normal",22.5,8,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Seated Shoulder Press (Machine)",,"",3,"normal",22.5,7,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Chest Fly (Machine)",,"",0,"normal",41.25,15,,,8.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Chest Fly (Machine)",,"",1,"normal",41.25,15,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Chest Fly (Machine)",,"",2,"normal",41.25,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Chest Fly (Machine)",,"",3,"normal",41.25,12,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Triceps Rope Pushdown",,"",0,"normal",13.75,12,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Triceps Rope Pushdown",,"",1,"normal",13.75,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Triceps Rope Pushdown",,"",2,"normal",13.75,13,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",8,15,,,9
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",10,8,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",10,6,,,10
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Bench Press (Dumbbell)",,"",0,"normal",8,12,,,8.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Bench Press (Dumbbell)",,"",1,"normal",8,12,,,9.5
"Upper Body Push (Chest, Shoulder, Tricep)","Feb 18, 2025, 5:39 PM","Feb 18, 2025, 6:39 PM","","Bench Press (Dumbbell)",,"",2,"normal",8,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Lat Pulldown (Machine)",,"",0,"normal",37.5,15,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Lat Pulldown (Machine)",,"",1,"normal",41.25,12,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Lat Pulldown (Machine)",,"",2,"normal",41.25,12,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Lat Pulldown (Machine)",,"",3,"normal",41.25,6,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Seated Row (Machine)",,"",0,"normal",30,12,,,9
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Seated Row (Machine)",,"",1,"normal",30,12,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Seated Row (Machine)",,"",2,"normal",30,10,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Seated Row (Machine)",,"",3,"normal",30,12,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",22.5,15,,,6
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",33.75,15,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",33.75,10,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",30,16,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",10,4,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",8,15,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Bicep Curl (Dumbbell)",,"",3,"normal",8,12,,,10
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Stair Machine",,"",0,"normal",,,0.32,600,
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Triceps Rope Pushdown",,"",0,"normal",11.25,15,,,7
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Triceps Rope Pushdown",,"",1,"normal",13.75,12,,,9.5
"Upper Body Pull (Back, Bicep, Rear Delts)","Feb 14, 2025, 3:14 PM","Feb 14, 2025, 4:21 PM","","Triceps Rope Pushdown",,"",2,"normal",13.75,12,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Leg Press Horizontal (Machine)",,"",0,"normal",60,12,,,8.5
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Leg Press Horizontal (Machine)",,"",1,"normal",67.5,12,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Leg Press Horizontal (Machine)",,"",2,"normal",71.25,9,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Leg Extension (Machine)",,"",0,"normal",52.5,15,,,9.5
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Leg Extension (Machine)",,"",1,"normal",56.25,12,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Leg Extension (Machine)",,"",2,"normal",56.25,12,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Lying Leg Curl (Machine)",,"",0,"normal",37.5,12,,,9.5
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Lying Leg Curl (Machine)",,"",1,"normal",33.75,3,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Lying Leg Curl (Machine)",,"",2,"normal",33.75,8,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Hip Abduction (Machine)",,"",0,"normal",45,12,,,9.5
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Hip Abduction (Machine)",,"",1,"normal",37.5,12,,,9.5
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Hip Abduction (Machine)",,"",2,"normal",37.5,12,,,9.5
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Hip Adduction (Machine)",,"",0,"normal",41.25,9,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Hip Adduction (Machine)",,"",1,"normal",37.5,12,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Hip Adduction (Machine)",,"",2,"normal",37.5,12,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Squat (Dumbbell)",,"",0,"normal",10,12,,,9.5
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Squat (Dumbbell)",,"",1,"normal",10,12,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Squat (Dumbbell)",,"",2,"normal",10,8,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",8,15,,,9.5
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",8,15,,,10
"Full Body (Lower and Core)","Feb 7, 2025, 5:53 PM","Feb 7, 2025, 6:54 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",8,12,,,10
